order_id,order_date,customer_id,customer_name,region,category,product_name,quantity,unit_price,total_sales
2467,2023-11-21,C356,Customer_925,East,Clothing,Dress,8,461.54,3692.32
2468,2023-12-08,C573,Customer_123,South,Furniture,Bed Frame,1,981.63,981.63
2469,2024-04-26,C991,Customer_323,North,Beauty,Face Cream,4,235.82,943.28
2470,2024-08-08,C433,Customer_710,South,Furniture,Sofa,2,386.13,772.26
2471,2023-11-18,C601,Customer_146,South,Electronics,iPhone 13,8,564.29,4514.32
2472,2023-03-05,C240,Customer_871,North,Beauty,Shampoo,6,759.97,4559.82
2473,2023-06-19,C809,Customer_677,North,Furniture,Bed Frame,3,546.34,1639.02
2474,2024-04-13,C550,Customer_114,North,Beauty,Shampoo,3,470.85,1412.55
2475,2024-07-28,C986,Customer_359,East,Furniture,Sofa,3,375.33,1125.99
2476,2024-07-10,C169,Customer_339,North,Beauty,Lotion,6,121.48,728.88
2477,2024-02-26,C199,Customer_211,South,Groceries,Milk,5,260.24,1301.2
2478,2023-07-25,C472,Customer_482,West,Beauty,Shampoo,4,796.72,3186.88
2479,2024-04-14,C109,Customer_296,West,Clothing,Jeans,9,873.44,7860.96
2480,2023-04-23,C868,Customer_795,South,Furniture,Office Chair,6,155.98,935.88
2481,2023-06-29,C244,Customer_327,East,Furniture,Office Chair,5,717.56,3587.8
2482,2024-03-09,C013,Customer_907,West,Electronics,Laptop,9,973.66,8762.94
2483,2023-08-12,C221,Customer_073,North,Groceries,Milk,6,262.63,1575.78
2484,2023-07-27,C504,Customer_274,East,Clothing,Jeans,4,573.78,2295.12
2485,2023-10-08,C124,Customer_010,South,Beauty,Shampoo,1,447.97,447.97
2486,2023-11-17,C668,Customer_060,East,Groceries,Juice,9,888.73,7998.57
2487,2024-06-26,C951,Customer_782,East,Clothing,Jeans,9,617.04,5553.36
2488,2023-06-16,C536,Customer_718,East,Groceries,Rice,9,439.71,3957.39
2489,2023-09-13,C792,Customer_667,North,Furniture,Dining Table,7,603.89,4227.23
2490,2023-06-21,C091,Customer_167,North,Beauty,Lipstick,5,56.59,282.95
2491,2024-09-16,C157,Customer_761,South,Groceries,Juice,1,814.29,814.29
2492,2023-08-24,C878,Customer_982,North,Groceries,Milk,1,834.88,834.88
2493,2023-03-10,C623,Customer_730,North,Groceries,Juice,1,60.0,60.0
2494,2024-01-23,C139,Customer_459,West,Groceries,Rice,5,450.04,2250.2
2495,2023-03-27,C198,Customer_205,West,Electronics,Laptop,6,818.83,4912.98
2496,2023-01-22,C982,Customer_805,South,Beauty,Perfume,6,807.83,4846.98
2497,2023-10-18,C640,Customer_431,West,Beauty,Perfume,2,453.47,906.94
2498,2024-08-10,C288,Customer_226,East,Clothing,Sneakers,5,134.89,674.45
2499,2023-01-03,C714,Customer_498,East,Groceries,Cereal,7,39.44,276.08
2500,2024-07-22,C060,Customer_397,East,Furniture,Office Chair,1,308.44,308.44
2501,2023-04-09,C801,Customer_038,North,Beauty,Shampoo,1,992.67,992.67
2502,2023-11-27,C571,Customer_988,West,Electronics,Smartwatch,9,63.04,567.36
2503,2024-04-25,C809,Customer_158,East,Beauty,Lotion,1,532.22,532.22
2504,2024-10-09,C328,Customer_433,North,Electronics,Samsung TV,9,549.43,4944.87
2505,2024-08-11,C069,Customer_728,South,Beauty,Perfume,8,844.04,6752.32
2506,2023-07-22,C793,Customer_257,North,Furniture,Bed Frame,6,115.07,690.42
2507,2024-08-23,C316,Customer_413,South,Clothing,Jacket,3,166.94,500.82
2508,2023-02-24,C952,Customer_145,North,Electronics,Laptop,2,642.99,1285.98
2509,2023-12-30,C561,Customer_844,East,Groceries,Juice,4,379.8,1519.2
2510,2024-03-25,C555,Customer_057,West,Furniture,Dining Table,4,264.11,1056.44
2511,2023-01-10,C178,Customer_293,East,Electronics,iPhone 13,2,791.4,1582.8
2512,2023-12-03,C247,Customer_148,South,Clothing,Sneakers,1,310.25,310.25
2513,2024-08-25,C704,Customer_374,North,Clothing,Jeans,6,671.82,4030.92
2514,2024-03-18,C088,Customer_713,North,Beauty,Lipstick,2,448.31,896.62
2515,2024-05-28,C382,Customer_601,East,Groceries,Rice,6,240.24,1441.44
2516,2023-02-19,C074,Customer_061,South,Clothing,Dress,3,201.85,605.55
2517,2023-02-03,C739,Customer_181,North,Beauty,Face Cream,9,196.5,1768.5
2518,2023-02-13,C647,Customer_772,West,Beauty,Lipstick,5,241.72,1208.6
2519,2024-02-07,C671,Customer_715,West,Electronics,Laptop,4,657.69,2630.76
2520,2023-04-08,C822,Customer_631,North,Electronics,Smartwatch,4,402.31,1609.24
2521,2023-12-14,C926,Customer_739,West,Furniture,Bed Frame,1,517.45,517.45
2522,2024-04-30,C117,Customer_555,South,Electronics,Samsung TV,9,623.37,5610.33
2523,2023-10-05,C814,Customer_625,East,Beauty,Lotion,3,561.12,1683.36
2524,2023-03-01,C336,Customer_981,West,Beauty,Shampoo,3,501.33,1503.99
2525,2023-08-30,C122,Customer_081,North,Groceries,Cereal,9,762.86,6865.74
2526,2023-06-15,C063,Customer_504,East,Electronics,Samsung TV,6,708.93,4253.58
2527,2023-12-12,C427,Customer_421,North,Furniture,Dining Table,1,658.22,658.22
2528,2023-12-18,C166,Customer_597,South,Beauty,Lotion,2,485.33,970.66
2529,2023-07-30,C189,Customer_464,East,Groceries,Rice,9,583.34,5250.06
2530,2024-02-05,C072,Customer_427,West,Electronics,Laptop,2,523.97,1047.94
2531,2023-12-08,C472,Customer_195,South,Electronics,Laptop,9,270.4,2433.6
2532,2023-02-04,C007,Customer_905,North,Clothing,Sneakers,4,258.48,1033.92
2533,2023-09-18,C616,Customer_854,West,Clothing,Jacket,3,436.67,1310.01
2534,2023-07-01,C770,Customer_178,North,Furniture,Bed Frame,2,842.93,1685.86
2535,2023-06-02,C801,Customer_462,North,Groceries,Cereal,2,332.16,664.32
2536,2024-02-24,C391,Customer_896,East,Groceries,Rice,1,355.12,355.12
2537,2023-09-16,C787,Customer_849,North,Electronics,iPhone 13,5,70.99,354.95
2538,2024-05-23,C841,Customer_562,North,Clothing,Sneakers,6,692.74,4156.44
2539,2023-09-13,C023,Customer_566,East,Clothing,Sneakers,1,693.71,693.71
2540,2024-04-03,C235,Customer_996,East,Beauty,Shampoo,6,509.38,3056.28
2541,2024-06-12,C216,Customer_183,North,Clothing,Jeans,4,500.73,2002.92
2542,2023-11-24,C090,Customer_964,North,Furniture,Sofa,9,601.15,5410.35
2543,2023-08-02,C257,Customer_533,South,Furniture,Dining Table,7,362.24,2535.68
2544,2023-12-01,C338,Customer_171,West,Clothing,Sneakers,3,490.4,1471.2
2545,2024-07-10,C625,Customer_300,West,Furniture,Bookshelf,4,305.87,1223.48
2546,2024-06-27,C068,Customer_506,East,Groceries,Juice,8,449.42,3595.36
2547,2023-02-28,C693,Customer_260,South,Groceries,Milk,5,157.0,785.0
2548,2023-01-26,C586,Customer_687,West,Groceries,Cereal,1,736.89,736.89
2549,2023-01-08,C129,Customer_291,West,Beauty,Perfume,8,705.96,5647.68
2550,2024-06-30,C571,Customer_492,East,Groceries,Juice,5,437.34,2186.7
2551,2024-07-18,C805,Customer_467,South,Furniture,Sofa,1,897.78,897.78
2552,2024-08-25,C189,Customer_989,South,Groceries,Milk,9,286.81,2581.29
2553,2023-04-09,C731,Customer_417,West,Clothing,Jacket,4,456.2,1824.8
2554,2023-03-30,C471,Customer_853,East,Electronics,Smartwatch,6,774.37,4646.22
2555,2023-09-04,C277,Customer_229,North,Furniture,Office Chair,9,263.46,2371.14
2556,2023-04-08,C122,Customer_227,West,Beauty,Shampoo,5,893.69,4468.45
2557,2024-07-11,C541,Customer_759,East,Beauty,Lipstick,6,607.96,3647.76
2558,2023-08-14,C061,Customer_502,East,Clothing,Dress,3,410.66,1231.98
2559,2023-03-15,C790,Customer_334,South,Electronics,Samsung TV,3,996.33,2988.99
2560,2023-12-29,C142,Customer_044,East,Electronics,iPhone 13,1,914.68,914.68
2561,2023-04-10,C497,Customer_396,East,Beauty,Lotion,1,389.7,389.7
2562,2023-09-28,C423,Customer_417,West,Groceries,Cereal,7,834.68,5842.76
2563,2023-10-18,C710,Customer_671,West,Groceries,Juice,1,819.73,819.73
2564,2024-07-20,C865,Customer_717,South,Groceries,Rice,9,586.74,5280.66
2565,2024-09-27,C074,Customer_553,West,Furniture,Bookshelf,4,670.74,2682.96
2566,2023-05-17,C564,Customer_930,West,Clothing,Jeans,3,104.14,312.42
2567,2024-02-06,C599,Customer_621,East,Beauty,Lotion,1,445.07,445.07
2568,2023-12-02,C248,Customer_581,North,Groceries,Cereal,1,878.94,878.94
2569,2023-01-01,C956,Customer_327,North,Beauty,Perfume,8,603.28,4826.24
2570,2024-02-10,C493,Customer_701,North,Electronics,Laptop,8,860.15,6881.2
2571,2024-04-04,C914,Customer_608,East,Groceries,Juice,7,573.79,4016.53
2572,2024-05-31,C097,Customer_965,West,Furniture,Office Chair,8,607.55,4860.4
2573,2023-02-16,C456,Customer_463,East,Beauty,Lipstick,1,220.72,220.72
2574,2023-10-27,C965,Customer_929,North,Electronics,Laptop,4,511.29,2045.16
2575,2023-05-04,C482,Customer_634,South,Furniture,Dining Table,9,138.49,1246.41
2576,2023-08-31,C566,Customer_512,North,Electronics,Smartwatch,1,420.85,420.85
2577,2023-07-20,C788,Customer_528,West,Clothing,Dress,1,931.14,931.14
2578,2023-05-15,C248,Customer_383,North,Electronics,Smartwatch,5,498.91,2494.55
2579,2023-02-27,C799,Customer_500,East,Groceries,Milk,7,493.43,3454.01
2580,2024-04-16,C643,Customer_115,South,Furniture,Bed Frame,1,789.11,789.11
2581,2024-04-01,C528,Customer_472,South,Clothing,Dress,9,661.21,5950.89
2582,2024-06-05,C387,Customer_226,North,Groceries,Juice,2,361.3,722.6
2583,2024-04-06,C457,Customer_653,North,Beauty,Face Cream,1,281.3,281.3
2584,2024-04-10,C639,Customer_021,West,Furniture,Bed Frame,2,266.85,533.7
2585,2023-12-15,C918,Customer_203,West,Electronics,AirPods,3,837.58,2512.74
2586,2024-09-09,C512,Customer_085,South,Clothing,Dress,1,842.04,842.04
2587,2024-06-16,C072,Customer_810,West,Beauty,Perfume,7,203.79,1426.53
2588,2023-07-19,C473,Customer_993,North,Electronics,Samsung TV,5,399.75,1998.75
2589,2024-01-10,C020,Customer_490,East,Clothing,T-Shirt,2,774.07,1548.14
2590,2024-04-28,C326,Customer_529,East,Beauty,Lipstick,9,175.16,1576.44
2591,2024-09-29,C350,Customer_084,East,Beauty,Lipstick,9,260.06,2340.54
2592,2024-02-28,C850,Customer_154,East,Groceries,Cereal,3,114.21,342.63
2593,2023-10-26,C264,Customer_977,South,Clothing,Dress,8,665.35,5322.8
2594,2023-06-24,C993,Customer_411,South,Electronics,Laptop,5,455.1,2275.5
2595,2023-08-26,C986,Customer_992,North,Electronics,Samsung TV,4,533.3,2133.2
2596,2024-05-31,C037,Customer_992,West,Electronics,Smartwatch,8,38.29,306.32
2597,2024-02-09,C951,Customer_381,South,Groceries,Cereal,7,723.41,5063.87
2598,2024-04-10,C569,Customer_166,West,Electronics,iPhone 13,8,833.92,6671.36
2599,2023-10-11,C628,Customer_980,East,Groceries,Eggs,6,103.12,618.72
2600,2024-02-29,C010,Customer_592,East,Furniture,Dining Table,8,156.62,1252.96
2601,2023-10-18,C637,Customer_427,South,Groceries,Cereal,4,584.99,2339.96
2602,2024-05-19,C787,Customer_661,East,Furniture,Dining Table,4,736.93,2947.72
2603,2024-01-23,C457,Customer_795,East,Beauty,Perfume,6,11.27,67.62
2604,2024-04-01,C813,Customer_008,North,Groceries,Juice,1,494.34,494.34
2605,2023-09-13,C033,Customer_513,West,Electronics,Smartwatch,2,826.38,1652.76
2606,2023-11-09,C517,Customer_443,West,Groceries,Eggs,6,944.56,5667.36
2607,2023-11-27,C833,Customer_339,North,Clothing,T-Shirt,2,997.61,1995.22
2608,2023-12-13,C387,Customer_025,East,Furniture,Bed Frame,6,217.31,1303.86
2609,2023-07-09,C979,Customer_338,South,Groceries,Juice,5,311.53,1557.65
2610,2023-12-16,C545,Customer_623,East,Groceries,Milk,2,584.43,1168.86
2611,2024-07-06,C231,Customer_784,North,Beauty,Lipstick,2,842.23,1684.46
2612,2024-09-30,C846,Customer_747,East,Groceries,Rice,6,807.69,4846.14
2613,2024-02-23,C345,Customer_160,East,Electronics,Samsung TV,5,187.05,935.25
2614,2023-09-13,C912,Customer_820,North,Groceries,Milk,6,478.15,2868.9
2615,2024-04-15,C859,Customer_345,South,Furniture,Bed Frame,1,927.02,927.02
2616,2024-09-14,C268,Customer_169,North,Groceries,Cereal,8,679.63,5437.04
2617,2023-10-15,C377,Customer_214,East,Electronics,iPhone 13,3,693.72,2081.16
2618,2024-06-13,C393,Customer_489,East,Groceries,Eggs,2,379.15,758.3
2619,2024-07-17,C039,Customer_859,South,Clothing,T-Shirt,2,902.17,1804.34
2620,2023-07-14,C056,Customer_226,North,Furniture,Bed Frame,4,50.54,202.16
2621,2023-02-04,C835,Customer_023,West,Groceries,Juice,3,839.49,2518.47
2622,2024-09-23,C237,Customer_957,South,Electronics,iPhone 13,7,333.36,2333.52
2623,2024-06-14,C138,Customer_473,East,Furniture,Sofa,7,561.44,3930.08
2624,2023-01-07,C640,Customer_229,South,Furniture,Sofa,9,443.92,3995.28
2625,2024-07-12,C727,Customer_886,South,Electronics,AirPods,6,692.25,4153.5
2626,2024-07-17,C948,Customer_258,South,Groceries,Juice,4,488.69,1954.76
2627,2023-04-24,C123,Customer_342,North,Groceries,Milk,8,29.85,238.8
2628,2023-04-04,C465,Customer_780,South,Clothing,Dress,8,754.89,6039.12
2629,2023-10-27,C095,Customer_125,East,Beauty,Lipstick,4,119.07,476.28
2630,2024-10-06,C007,Customer_471,South,Furniture,Sofa,9,645.86,5812.74
2631,2024-04-18,C069,Customer_081,South,Furniture,Dining Table,8,843.41,6747.28
2632,2023-08-13,C915,Customer_208,North,Furniture,Bookshelf,9,674.51,6070.59
2633,2023-09-05,C912,Customer_293,West,Electronics,Smartwatch,5,695.87,3479.35
2634,2023-12-09,C888,Customer_420,East,Electronics,iPhone 13,8,532.53,4260.24
2635,2024-10-07,C077,Customer_769,North,Furniture,Dining Table,1,965.04,965.04
2636,2024-01-12,C579,Customer_455,East,Furniture,Bookshelf,7,930.21,6511.47
2637,2023-05-24,C232,Customer_195,East,Electronics,Laptop,4,618.75,2475.0
2638,2023-05-30,C427,Customer_497,East,Electronics,Smartwatch,7,279.56,1956.92
2639,2023-05-12,C413,Customer_330,East,Clothing,Jacket,6,721.8,4330.8
2640,2023-03-26,C259,Customer_292,East,Beauty,Lipstick,9,150.11,1350.99
2641,2023-12-22,C627,Customer_365,West,Beauty,Perfume,1,681.34,681.34
2642,2023-07-28,C077,Customer_673,West,Furniture,Dining Table,4,272.0,1088.0
2643,2024-03-15,C603,Customer_599,West,Groceries,Cereal,5,753.28,3766.4
2644,2023-06-26,C339,Customer_687,South,Groceries,Juice,8,58.67,469.36
2645,2023-09-27,C723,Customer_607,West,Furniture,Bed Frame,6,764.41,4586.46
2646,2023-09-21,C718,Customer_503,East,Electronics,iPhone 13,9,43.09,387.81
2647,2024-07-24,C863,Customer_165,West,Groceries,Juice,6,586.05,3516.3
2648,2024-03-05,C218,Customer_962,North,Clothing,T-Shirt,7,231.02,1617.14
2649,2023-03-13,C019,Customer_257,South,Beauty,Lotion,3,558.52,1675.56
2650,2024-06-23,C880,Customer_989,West,Beauty,Face Cream,8,118.54,948.32
2651,2023-01-01,C048,Customer_695,North,Furniture,Bookshelf,2,148.32,296.64
2652,2023-09-08,C107,Customer_188,East,Furniture,Office Chair,1,934.34,934.34
2653,2023-12-12,C843,Customer_456,West,Clothing,Jacket,8,187.85,1502.8
2654,2024-08-21,C336,Customer_607,West,Beauty,Shampoo,9,812.04,7308.36
2655,2024-03-23,C602,Customer_571,East,Electronics,Samsung TV,6,568.23,3409.38
2656,2024-05-14,C782,Customer_024,South,Furniture,Bookshelf,3,668.62,2005.86
2657,2024-09-20,C223,Customer_632,North,Electronics,AirPods,5,142.13,710.65
2658,2024-08-29,C937,Customer_450,West,Clothing,Jeans,3,468.76,1406.28
2659,2024-10-10,C189,Customer_578,North,Furniture,Sofa,9,55.97,503.73
2660,2023-09-21,C588,Customer_649,North,Groceries,Rice,1,137.34,137.34
2661,2023-03-29,C476,Customer_806,East,Beauty,Face Cream,4,136.91,547.64
2662,2023-08-24,C174,Customer_470,South,Groceries,Eggs,1,569.38,569.38
2663,2024-09-10,C070,Customer_338,North,Beauty,Lipstick,9,882.9,7946.1
2664,2023-09-06,C688,Customer_456,North,Clothing,Sneakers,4,24.39,97.56
2665,2023-12-06,C569,Customer_711,East,Beauty,Face Cream,7,936.88,6558.16
2666,2024-04-20,C918,Customer_567,South,Groceries,Eggs,1,532.56,532.56
2667,2023-11-23,C303,Customer_087,North,Clothing,Dress,3,111.92,335.76
2668,2023-09-27,C833,Customer_797,West,Electronics,AirPods,6,711.68,4270.08
2669,2023-05-31,C503,Customer_714,North,Electronics,Smartwatch,5,340.87,1704.35
2670,2024-08-09,C942,Customer_675,South,Furniture,Bookshelf,3,634.25,1902.75
2671,2024-09-22,C228,Customer_281,West,Furniture,Bookshelf,2,636.15,1272.3
2672,2024-04-12,C663,Customer_211,West,Clothing,T-Shirt,8,300.7,2405.6
2673,2023-08-17,C533,Customer_769,South,Clothing,Jacket,6,505.29,3031.74
2674,2023-10-23,C033,Customer_260,South,Furniture,Bookshelf,3,270.97,812.91
2675,2023-05-17,C739,Customer_796,West,Beauty,Face Cream,3,934.61,2803.83
2676,2023-12-15,C825,Customer_364,North,Beauty,Perfume,6,857.26,5143.56
2677,2024-09-24,C144,Customer_024,North,Furniture,Office Chair,7,270.84,1895.88
2678,2023-06-26,C845,Customer_175,West,Groceries,Cereal,5,986.49,4932.45
2679,2024-05-14,C860,Customer_348,South,Groceries,Eggs,5,115.92,579.6
2680,2024-01-26,C867,Customer_922,North,Beauty,Shampoo,2,264.38,528.76
2681,2024-05-28,C883,Customer_828,South,Groceries,Cereal,9,421.06,3789.54
2682,2024-04-06,C568,Customer_031,East,Clothing,T-Shirt,2,437.19,874.38
2683,2023-06-30,C898,Customer_353,North,Groceries,Rice,5,590.78,2953.9
2684,2024-08-05,C107,Customer_191,South,Groceries,Juice,7,906.88,6348.16
2685,2024-10-07,C679,Customer_583,North,Beauty,Shampoo,2,387.34,774.68
2686,2023-02-18,C862,Customer_076,East,Groceries,Juice,6,457.12,2742.72
2687,2024-09-12,C812,Customer_121,South,Electronics,iPhone 13,3,192.38,577.14
2688,2023-06-11,C160,Customer_596,East,Clothing,Sneakers,4,104.11,416.44
2689,2024-07-01,C502,Customer_166,North,Groceries,Rice,2,815.48,1630.96
2690,2023-08-27,C001,Customer_899,East,Electronics,AirPods,5,166.7,833.5
2691,2023-04-19,C320,Customer_401,South,Groceries,Rice,5,906.79,4533.95
2692,2023-07-28,C250,Customer_525,North,Clothing,Jeans,9,572.64,5153.76
2693,2024-06-23,C952,Customer_623,East,Furniture,Sofa,3,140.43,421.29
2694,2024-02-20,C658,Customer_391,East,Beauty,Perfume,3,867.76,2603.28
2695,2023-10-13,C298,Customer_233,North,Electronics,iPhone 13,4,127.18,508.72
2696,2024-05-11,C296,Customer_467,North,Furniture,Bed Frame,7,792.36,5546.52
2697,2023-05-05,C368,Customer_695,South,Electronics,iPhone 13,5,426.91,2134.55
2698,2024-06-07,C619,Customer_503,East,Electronics,Laptop,8,145.01,1160.08
2699,2023-11-30,C646,Customer_732,South,Groceries,Eggs,8,630.99,5047.92
2700,2024-07-12,C639,Customer_457,North,Groceries,Eggs,2,352.37,704.74
2701,2023-10-08,C064,Customer_491,North,Clothing,T-Shirt,7,603.71,4225.97
2702,2023-09-13,C003,Customer_913,West,Groceries,Rice,7,940.78,6585.46
2703,2024-04-18,C221,Customer_370,West,Furniture,Dining Table,2,872.55,1745.1
2704,2024-04-16,C244,Customer_902,East,Groceries,Milk,4,232.03,928.12
2705,2023-09-17,C474,Customer_017,West,Electronics,Samsung TV,6,749.2,4495.2
2706,2023-10-28,C543,Customer_205,South,Furniture,Bed Frame,8,888.94,7111.52
2707,2024-02-12,C207,Customer_619,North,Groceries,Cereal,6,734.55,4407.3
2708,2024-03-04,C880,Customer_830,East,Furniture,Office Chair,2,323.44,646.88
2709,2024-09-21,C759,Customer_163,North,Clothing,Dress,1,508.53,508.53
2710,2024-03-14,C547,Customer_284,South,Electronics,iPhone 13,4,710.71,2842.84
2711,2024-04-18,C905,Customer_972,South,Electronics,Samsung TV,7,709.0,4963.0
2712,2024-10-03,C609,Customer_307,East,Electronics,AirPods,5,886.08,4430.4
2713,2023-11-04,C333,Customer_127,South,Furniture,Bookshelf,3,276.43,829.29
2714,2023-12-20,C600,Customer_848,East,Groceries,Cereal,1,992.17,992.17
2715,2024-08-09,C604,Customer_303,North,Electronics,Laptop,9,812.98,7316.82
2716,2023-02-27,C195,Customer_527,East,Groceries,Eggs,8,418.78,3350.24
2717,2024-07-26,C561,Customer_096,West,Groceries,Rice,1,682.93,682.93
2718,2023-11-06,C855,Customer_429,South,Furniture,Bed Frame,9,683.78,6154.02
2719,2024-01-12,C839,Customer_396,North,Beauty,Lipstick,4,117.0,468.0
2720,2024-03-02,C051,Customer_081,West,Electronics,Laptop,6,88.79,532.74
2721,2023-03-07,C882,Customer_667,North,Electronics,Smartwatch,4,637.13,2548.52
2722,2024-05-02,C481,Customer_468,West,Groceries,Juice,5,774.8,3874.0
2723,2024-08-12,C621,Customer_888,North,Furniture,Bookshelf,4,771.56,3086.24
2724,2023-03-31,C531,Customer_127,North,Furniture,Dining Table,6,450.66,2703.96
2725,2024-06-11,C280,Customer_151,East,Groceries,Cereal,6,889.95,5339.7
2726,2023-08-31,C433,Customer_913,North,Clothing,Jeans,6,902.25,5413.5
2727,2023-02-08,C685,Customer_158,North,Beauty,Face Cream,1,905.34,905.34
2728,2024-04-15,C770,Customer_676,South,Beauty,Shampoo,7,666.87,4668.09
2729,2023-04-01,C463,Customer_367,East,Beauty,Lotion,3,72.63,217.89
2730,2023-09-15,C870,Customer_255,East,Groceries,Milk,8,786.88,6295.04
2731,2023-08-04,C839,Customer_478,South,Clothing,Sneakers,2,881.13,1762.26
2732,2023-03-04,C536,Customer_756,North,Furniture,Office Chair,7,590.59,4134.13
2733,2024-03-06,C605,Customer_812,East,Beauty,Lipstick,7,473.78,3316.46
2734,2023-01-02,C510,Customer_670,East,Groceries,Rice,5,35.9,179.5
2735,2023-12-11,C987,Customer_734,South,Clothing,Jeans,3,896.15,2688.45
2736,2023-03-30,C259,Customer_763,East,Furniture,Sofa,3,266.62,799.86
2737,2024-08-10,C889,Customer_841,North,Groceries,Cereal,7,162.21,1135.47
2738,2023-06-21,C589,Customer_463,South,Furniture,Office Chair,5,28.19,140.95
2739,2023-07-20,C221,Customer_995,North,Electronics,Laptop,6,208.34,1250.04
2740,2023-08-31,C320,Customer_394,East,Groceries,Cereal,8,316.63,2533.04
2741,2023-12-04,C264,Customer_797,East,Electronics,Smartwatch,3,304.7,914.1
2742,2023-08-17,C661,Customer_716,East,Electronics,AirPods,9,690.0,6210.0
2743,2024-07-18,C194,Customer_482,West,Beauty,Shampoo,2,564.26,1128.52
2744,2024-06-30,C196,Customer_855,North,Furniture,Bookshelf,3,217.42,652.26
2745,2024-07-14,C665,Customer_670,North,Clothing,Jacket,9,708.25,6374.25
2746,2023-11-20,C221,Customer_273,East,Groceries,Juice,2,690.41,1380.82
2747,2023-12-21,C440,Customer_948,North,Electronics,Laptop,8,572.79,4582.32
2748,2023-05-27,C088,Customer_799,East,Beauty,Face Cream,4,264.79,1059.16
2749,2023-09-14,C772,Customer_241,East,Clothing,Sneakers,2,841.01,1682.02
2750,2023-07-14,C128,Customer_503,West,Groceries,Cereal,4,229.03,916.12
2751,2024-06-04,C543,Customer_502,West,Furniture,Office Chair,8,478.48,3827.84
2752,2023-03-27,C791,Customer_643,West,Beauty,Lipstick,5,214.14,1070.7
2753,2023-10-27,C361,Customer_308,North,Clothing,Dress,4,593.26,2373.04
2754,2023-09-05,C869,Customer_852,East,Clothing,Jacket,3,412.02,1236.06
2755,2024-02-15,C907,Customer_876,South,Furniture,Bookshelf,8,823.43,6587.44
2756,2024-04-10,C761,Customer_221,North,Groceries,Milk,2,384.42,768.84
2757,2024-01-28,C494,Customer_899,East,Furniture,Dining Table,9,796.44,7167.96
2758,2024-01-27,C998,Customer_522,East,Electronics,Laptop,2,276.36,552.72
2759,2023-03-14,C192,Customer_762,North,Clothing,T-Shirt,7,979.94,6859.58
2760,2024-05-12,C499,Customer_508,West,Clothing,Sneakers,2,888.98,1777.96
2761,2024-06-05,C815,Customer_607,South,Furniture,Office Chair,1,109.75,109.75
2762,2023-12-09,C588,Customer_891,North,Groceries,Eggs,3,476.89,1430.67
2763,2024-08-02,C025,Customer_569,North,Clothing,Jacket,6,136.04,816.24
2764,2024-03-11,C136,Customer_196,West,Electronics,Samsung TV,1,364.78,364.78
2765,2023-06-21,C476,Customer_807,North,Groceries,Rice,5,485.84,2429.2
2766,2023-06-22,C516,Customer_638,South,Groceries,Milk,7,131.4,919.8
2767,2023-04-08,C105,Customer_578,West,Beauty,Perfume,5,966.0,4830.0
2768,2024-03-11,C145,Customer_340,East,Electronics,Samsung TV,7,340.03,2380.21
2769,2023-09-01,C802,Customer_929,West,Groceries,Cereal,7,441.23,3088.61
2770,2024-04-03,C087,Customer_553,South,Clothing,Jacket,2,689.02,1378.04
2771,2024-07-01,C892,Customer_847,South,Electronics,AirPods,6,559.61,3357.66
2772,2023-05-27,C529,Customer_956,West,Beauty,Perfume,9,320.64,2885.76
2773,2023-05-25,C969,Customer_464,North,Electronics,Smartwatch,9,741.41,6672.69
2774,2023-09-16,C097,Customer_887,West,Clothing,Dress,4,664.12,2656.48
2775,2023-07-19,C068,Customer_758,West,Electronics,AirPods,6,61.53,369.18
2776,2024-05-08,C884,Customer_766,West,Electronics,Samsung TV,6,378.88,2273.28
2777,2024-01-15,C344,Customer_989,West,Furniture,Sofa,6,143.15,858.9
2778,2024-09-30,C637,Customer_700,South,Groceries,Milk,3,92.21,276.63
2779,2024-06-01,C986,Customer_762,West,Clothing,T-Shirt,1,255.09,255.09
2780,2024-09-05,C836,Customer_668,South,Groceries,Milk,9,56.94,512.46
2781,2023-02-02,C313,Customer_228,South,Clothing,Sneakers,7,962.68,6738.76
2782,2023-10-05,C818,Customer_526,North,Electronics,AirPods,2,630.39,1260.78
2783,2023-11-02,C465,Customer_622,North,Clothing,Dress,6,974.01,5844.06
2784,2024-06-13,C066,Customer_167,East,Clothing,T-Shirt,6,337.71,2026.26
2785,2023-07-14,C912,Customer_822,North,Clothing,Jeans,9,249.76,2247.84
2786,2023-08-26,C407,Customer_373,North,Groceries,Milk,9,795.95,7163.55
2787,2023-02-11,C105,Customer_324,South,Electronics,Smartwatch,5,126.76,633.8
2788,2023-07-28,C414,Customer_429,South,Groceries,Juice,9,344.76,3102.84
2789,2023-12-23,C307,Customer_354,South,Electronics,AirPods,9,868.68,7818.12
2790,2023-03-12,C486,Customer_517,East,Furniture,Bed Frame,9,571.46,5143.14
2791,2023-07-20,C342,Customer_133,East,Electronics,iPhone 13,5,792.7,3963.5
2792,2023-01-04,C093,Customer_662,East,Electronics,Samsung TV,4,619.57,2478.28
2793,2023-11-28,C318,Customer_113,West,Clothing,Sneakers,3,45.85,137.55
2794,2024-03-07,C191,Customer_891,East,Electronics,iPhone 13,5,31.98,159.9
2795,2023-04-13,C367,Customer_089,South,Furniture,Office Chair,8,783.44,6267.52
2796,2024-01-01,C132,Customer_872,East,Groceries,Cereal,3,675.48,2026.44
